Yle Asia,"Neandertalinihmisiin liittyy monenlaisia väärinkäsityksiä. Monelle jo pelkkä sana tuo mieleen jonkinlaisen alkukantaisen karvaisen olennon, joka asui luolassa ja tunki raakaa mammutin lihaa paljain sormin suuhunsa. Viidentoista viimeisen vuoden aikana uusien löytöjen ja tutkimusmenetelmien avulla maailmalle on tulvinut päivitettyä tietoa neandertalilaisista, joka osoittaa monet vanhoista käsityksistä virheellisiksi. Ensimmäinen neandertalilaisen fossiili löydettiin Saksasta Neanderin laaksosta vuonna 1856. Tuolloin ei  vielä ollut löydetty ihmisen esi-isien fossiileja, joten oli luonnollista että nämä luurangonkappaleet herättivät hämmennystä. **Charles Darwinin** klassikkoteos __Lajien synty__ ilmestyi vasta kolme vuotta myöhemmin, joten ajatukset evoluutiosta tiedemiestenkin piirissä olivat hyvin harvinaisia. Rasismi oli tuohon aikaan enemmän sääntö kuin poikkeus ja myös se väritti ensimmäisten neandertalilaisten fossiilien tulkintaa. Kaiken lisäksi ensimmäiset tutkimukset neandertalilaisista menivät hakoteille. Näitä ensimmäisiä neandertalilaisten tutkijoita oli aikanaan hyvin arvostettu ranskalainen paleoantropologi **Pierre Boule**, jonka tutkima Ranskassa 1900-luvun alussa löydetty neandertalilaisen fossiili kuului vanhalle ja sairaalloiselle miehelle, joka oli potenut kihtiä ja kärsinyt riisitaudista. Luuranko ei ollut erityisen tyypillinen, mutta Boule tulkitsi nämä erikoisuudet neandertalilaisten yleisiksi ominaisuuksiksi. Tästä syystä hänen esittämänsä kuva neandertalilaisista oli hyvin erikoinen. Hänen näkemyksensä neandertalilaisista kantoivat kumminkin aina 1950-luvulle asti. Viimeisen viidentoista vuoden aikana uusien löytöjen ja tutkimusmenetelmien avulla maailmalle on tulvinut päivitettyä tietoa neandertalilaisista. Ihmisen evoluutiosta useita teoksia kirjoittanut biologi ja tietokirjailija **Juha Valste** innostui neandertalilaisista jo 1960-luvun alussa ja on sen jälkeen seurannut heitä koskevaa tutkimusta. Uudessa kirjassaan __Neandertalinihminen: kadonnut lajitoveri__ Valste esittelee uusimpia tutkimustuloksia ja oikoo virheellisiä käsityksiä neandertalilaisista. Tähän alle on koottu niistä keskeisimpiä. Seppo Heikkinen haastatteli syksyllä 2015 Juha Valstetta, joka kertoi neandertalilaisista uutuuskirjansa pohjalta. Sarjan ensimmäisessä osassa puhutaan siitä keitä neandertalilaiset oikein olivat ja miltä he näyttivät fyysisesti. Ohjelmasarjan toisessa osassa kuullaan neandertalilaisten kulttuurista, elintavoista ja siitä miksi he katosivat. Yle uutisten [jutussa](http://yle.fi/uutiset/neandertalinihminen_elaa_meissa__mutta_puhuiko_han/8041407) neandertalilaisten genomin selvittänyt ruotsalalainen geneetikko **Svante Pääbö** kertoo tutkimustensa edistymisestä ja tuloksista.Neandertalinihmisiin liittyy monenlaisia väärinkäsityksiä. Monelle jo pelkkä sana tuo mieleen jonkinlaisen alkukantaisen karvaisen olennon, joka asui luolassa ja tunki raakaa mammutin lihaa paljain sormin suuhunsa.Neandertalilaiset olivat raakalaisia - ja 9 muuta väärinkäsitystä heistä"
Aamulehti,"YLEISÖNOSASTO Aamulehden mielipidesivulla käsiteltiin  28.1. otsikolla ""Väärää johtamista"" näyttävästi kaupungin ns. konsernihallinnon päällikkövirkojen täyttöprosessia. Nimimerkin laatimassa jutussa kerrotaan, että henkilöstöä on kohdeltu huonosti ja ""vanhaa henkilöstöä"" pidetään kaavoihin kangistuneena ja uusiutumiskyvyttömänä.  Kritiikki kohdennetaan suoraan kaupunginjohtajaan. Olemme ymmärtäneet, ettei lehdistön tapoihin kuulu julkaista tunnistettavaan henkilöön käyviä kritiikkejä nimimerkin suojassa. Käsitys on näköjään väärä tai sitten säännöstä on vain tämä yksi poikkeus.  Kirjoituksessa käsitelty virkojen täyttöprosessi oli osa kaupunginvaltuuston hyväksymää toimintamallin uudistusta. Uudistusta ohjaa strategiatoimikunta, jossa on kaikkien valtuustoryhmien edustus. Osana tätä uudistusta hahmoteltiin uudelleen  konsernihallinnon johtamisprosessit. Määrittely aloitettiin laajalla henkilöstölle suunnatulla epäkohtia kartoittavalla kyselyllä. Mietinnän tuloksena syntyi noin 20 päällikön virkaa ja vastaavasti useita johtavia vakansseja lakkasi.  Edellä mainittuja virkoja saattoivat hakea vain kaupungin palveluksessa jo olevat henkilöt. Näin meneteltiin siksi, että edessä olevan uudistustyö vaatii kaupungin organisaation ja tehtävien tarkkaa tuntemista, mitä asiantuntemusta ei ulkoisessa  haussa olisi saatu. Toisin kuin nimimerkki antaa ymmärtää, sisäisellä haulla kaupunki nimenomaan osoitti arvostavansa palveluksessaan olevan henkilöstön osaamista.  Uudistumishalun lisäksi painoa pantiin kokemukselle, mitä todistaa valittujen ikäpyramidi. Yli 50-vuotiaat ovat erinomaisen hyvin edustettuna heidän joukossaan. Se osoittaa nimimerkin puheet ikärasismista perättömiksi. Nimimerkki kyselee, olisiko prosessi voitu viedä läpi siten, että olisi uskottu henkilöstön kykyyn ottaa uudet haasteet vastaan. Tähän voi vain vastata: juuri näin on tehty.  On selvää, että isossa muutosprosessissa syntyy tilanteita, joissa kaikkien uraodotusten täyttäminen ei ole mahdollista. Pettymyksiä syntyy väistämättä. Sähläystäkin on kiireessä varmasti esiintynyt.  Kaupungin lähtökohta on kuitenkin koko ajan ollut, että kaikille haetaan heidän kokemustaan ja taitojaan vastaava työ. Kaikkien kanssa on myös käyty asianmukaisia keskusteluja. Ratkaisua vailla ei ole ""joukko"", vaan muutama henkilö, joiden kanssa  tilannetta pohditaan yhdessä. Näitä henkilöitä ei myöskään ole mitään perustetta pitää ""epäonnistuneina"", vaan heidän työpanokselleen ja taidoilleen on varmasti käyttöä. Nimimerkki korostaa pariinkin otteeseen, ettei yksityisellä sektorilla tapahdu mitään vastaavaa. Viime aikojen teollisuuden irtisanomisaallon valossa vertaus tuntuu kovin kohtuuttomalta. Yksityisen sektorin toimintatavoista meillä on kokemuksia ihan paikallisestikin ja kaikki tiedämme, miksei yksityisellä sektorilla kukaan ylempikään toimihenkilö ""jää roikkumaan hallintoon"" edes lyhyeksi aikaa. Tampereen kaupungin toimintaperiaatteena 1990-luvun lamankin aikana oli, ettei ketään irtisanota tuotannollisista tai taloudellisista syistä. Tämä periaate oli välttämätön jo yksistään siksi, ettei henkilöstön sitoutumista silloisiin  säästötalkoisiin olisi muutoin saatu. Samasta syystä nyt käynnissä olevan prosessin kaikissa vaiheissa on korostettu, ettei se johda irtisano-misiin.  Ammattiyhdistysliike on koko ajan ollut tietoinen siitä, missä mennään. Nimimerkin moittimat tiedotustilaisuudet eivät ole ainoita tilaisuuksia, joissa henkilöstölle on uudistustyön vaiheista kerrottu.  Nyt puheena oleva uudistusvaihe keskushallinnossa on vasta alkusoitto tulevalle. Koko kaupungin toimintamalli on tarkoitus uudistaa ja henkilöstö sen mukana tulee kokemaan muutoksia tehtävissään. On ymmärrettävää, että moni kokee tilanteen  uhkana.  Toisaalta tilanteen voi kokea myös mahdollisuutena työtehtävien uudistamiseen, uusien haasteiden kohtaamiseen. Joka tapauksessa uudistus on välttämätön. Suomalainen kuntakenttä on suurissa vaikeuksissa, mistä luemme lehdistä päivittäin. Uudistustyön tarkoituksena on ylläpitää ja parantaa palvelukykyämme kovaa vauhtia muuttuvassa ympäristössä.  Tamperelainen johtamisjärjestelmä on saanut laajasti kiitosta. Viimeksi viime syksynä talousjohtamisemme arvioitiin suurten kaupunkien parhaaksi asiantuntijoille ja vaikuttajille suunnatussa kyselyssä. Ei ole tarkoitus tärvätä tätä perintöä, vaan  varmistaa asemamme kärjessä jatkossakin.  Kari Hakari  Strategiapäällikkö Pekka Kivekäs  HallintopäällikköVasta alkusoitto tulevalle"
Aamulehti,"A Matti Mörttinen  EU:n oikeusasiamies Jacob Söderman epäilee edelleen, että unionin komissiossa esiintyy rasismia. Hän totesi keskiviikkona olevansa tyytymätön asiasta saamaansa komission vastaukseen. Syrjintäasioita on  tutkailtu EU:n tärkeimmässä toimeenpanevassa elimessä eli komissiossa sen takia, että eräs hollantilainen oli kannellut oikeusasiamiehelle etnisten vähemmistöjen suhteettoman alhaisesta edustuksesta virkakunnassa. Keskiviikkona julkistamassaan tiedotteessa Söderman paheksuu etenkin komission passiivista suhtautumista vähemmistöjen aliedustukseen. Komissio kun kuittasi vastauksessaan epätasapainon sillä, että hakemuksia virkoihin ei tule rotuvähemmistöjen edustajilta. Södermanin mukaan komission olisi pitänyt tutkailla myös muita mahdollisia syitä. Oikeusasiamies haluaakin vielä mietittäväksi uusia keinoja vähemmistöjen asemien parantamiseksi työhönotossa. Uuden vastauksen hän  vaatii komissiolta huhtikuun loppuun mennessä. Kantelija, joka laittoi jutun liikkeelle viime vuonna, kiinnitti huomiota etenkin siihen, että unionin alueella asuu noin 30 miljoonaa etnisiin vähemmistöihin kuuluvaa ihmistä.  Juuri kukaan heistä ei kuitenkaan työskentele komissiossa tai muissa yhteisöelimissä. Julkisuus ja tasa-arvo myös lapsenkengissä Söderman veti tuttua linjaansa päätöksessä.  Hän perusteli sitä laajasti niin huippukokousten linjauksilla kuin hyväksytyillä direktiiveilläkin. Lisäksi hän listasi luetteloon EU:n perusoikeuskirjan, jolle sinänsä ei ole annettu oikeudellista sitovuutta. Keskiviikkona oikeusasiamies esitteli myös kaksi uusinta erityiskertomustaan EU-parlamentin vetoomusvaliokunnalle. Toisessa on kyse avoimuuspolitiikasta, ja selvitys lähti Statewatch-julkaisun lukuisista valituksista siitä, että sisä- ja oikeusasioita koskevat  ministerineuvoston dokumentit ovat liian usein salaisia. Söderman on jo antanut päätöksen, jonka mukaan dokumentit olisi julkistettava, mutta Statewatch ei edelleenkään ole saanut niitä. Toinen  erityiskertomus koski sukupuolista syrjintää komissiossa. Södermanin mielestä ns. kansallisina asiantuntijoina on komissiossa paljon enemmän miehiä kuin naisia sen takia, ettei heille sallita samoja työehtoja kuin vakituisille viranhaltijoille.Söderman epäilee EU:n komissiota rasismista"
Keskisuomalainen,"Kaikkien puolueiden on otettava nollatoleranssi rasismiin, vaatii pääministeri Matti Vanhanen (kesk.). Vanhanen korostaa myös, että uhkauksia saaneella maahanmuuttoministerillä Astrid Thorsilla (r.) on koko hallituksen tuki takanaan.Thorsilla hallituksen tuki takanaan"
Aamulehti,"Minna Kurki ""Vaikka emme pystyneet rikkomaan korkeinta, kovinta lasikattoa tällä kertaa, teidän ansiostanne siinä on nyt noin 18 miljoonaa säröä, ja valo paistaa siitä läpi kuten ei koskaan ennen,  täyttäen meidät kaikki toivolla ja varmalla tiedolla siitä, että polku on hiukan helpompi ensi kerralla."" Näin lausui Hillary Clinton kesäkuussa 2008 Washingtonissa, päättäen esivaalikampanjansa ja asettuen Barack Obaman  tueksi. Tasan kahdeksan vuotta myöhemmin Clinton sai pitää hyvin toisenlaisen puheen. - Ette ehkä huomaa, mutta seisomme kaikki tänään lasikaton alla, Clinton vitsaili Brooklynissä viitaten tilaisuuden  pitopaikkaan, jota peittää lasikatto. - Teidän ansiostanne olemme saavuttaneet virstanpylvään, hän kiitti kannattajiaan. - Tämän illan voitossa ei ole kyse yhdestä ihmisestä. Se kuuluu sukupolville naisia  ja miehiä, jotka taistelivat ja uhrautuivat tehdäkseen tästä hetkestä mahdollisen. Clinton piti puheensa tiistaina illalla, kun oli käynyt ilmi, että hän voitti New Jerseyn esivaalin. Tuolloin Kalifornian ääniä laskettiin  vielä, mutta Clinton voitti lopulta senkin esivaalin. Jo maanantaina uutistoimisto AP oli laskenut, että hänellä on tukenaan tarpeeksi puoluekokousedustajia demokraattien ehdokkuuden voittamiseksi. Clintonista tuli näin ensimmäinen nainen, joka nousee suuren yhdysvaltalaisen puolueen presidenttiehdokkaaksi. Tarja Halosen, Angela Merkelin ja muiden menestyneiden nokkanaisten jälkeen voisi kuvitella, että ehdokkaan  sukupuolella ei olisi enää niin suurta väliä vaalikampanjassa. Vaan on sillä, ja yhtenä suurimpana syynä on Clintonin vastaehdokas, republikaanien Donald Trump. Jos Clintonia vastassa olisi vaikkapa Ted Cruz tai Marco Rubio,  kisassa tuskin olisi leijunut avoin halveksunnan, jopa suoranaisen naisvihan tuoksu, rasismista puhumattakaan. Siksi sopii ennustaa, että tasa-arvo ja sukupuoli pysyvät esillä myös ennen marraskuun varsinaista vaalia. - Hän ei edes näytä presidentilliseltä, valitti Trump viime viikolla Twitterissä. Trumpin sovinismi on tietyllä tavalla etu Clintonille. Entisen presidentin rouvalle, senaattorille, ulkoministerille ja naisasianaiselle ei ole erityisen vaikeaa vaikuttaa ylväältä, älykkäältä, ammattitaitoiselta ja humaanilta Trumpin rinnalla. Clinton kritisoi voittopuheessaan Trumpin naisia, muslimeita ja siirtolaisia halventavia puheita tiukin sanoin. Erityisesti Clinton viittasi Trumpin puheisiin indianalaisesta, meksikolaistaustaisesta tuomarista, jonka Trump epäilee olevan puolueellinen taustansa vuoksi. Tuomari käsittelee Trumpin kiinteistökoulua koskevaa  oikeudenkäyntiä. - Tässä vaalissa panokset ovat korkeat ja valinta selvä. Donald Trump on luonteeltaan epäkelpo presidentiksi ja ylipäälliköksi. - Kun Donald Trump sanoo, ettei arvostettu, Indianassa  syntynyt tuomari pysty tekemään työtään perintönsä vuoksi, tai pilkkaa vammaista toimittajaa, tai kutsuu naisia sioiksi, hän vastustaa kaikkea, mitä me edustamme. Marraskuun 8. päivänä selviää, saako Clinton murskattua  lasikaton lopullisesti. Niin tai näin, hän on jo tehnyt historiaa. Twitterissä Clinton viestittikin maailman pikkutytöille kaiken olevan mahdollista: ""Jokaiselle pikkutytölle, joka unelmoi suuria: Kyllä, voit olla ihan mitä haluat - jopa presidentti. Tämä ilta on omistettu teille.""Lasikatto voi räjähtää rikki marraskuussa"
Yle Urheilu,Raporttien mukaan Kroatian kannattajat käyttäytyivät rasistisesti ottelussa Italiaa vastaan. Mahdollisen rangaistuksen suuruus selviää tiistaina. Jalkapalloliitto Uefa harkitsee Kroatian rankaisemista Italia-ottelussa ilmenneen rasistisen käyttäytymisen takia. Kurinpitoelin käsittelee tapausta tiistaina. Uefan mukaan Kroatian kannattajat huusivat rasistisia kommentteja ja pitivät esillä rasistisia lakanoita C-lohkon ottelussa torstaina. Perjantaina Uefan kurinpitoelin langetti Kroatian jalkapalloliitolle 25 000 euron sakot Irlanti-ottelussa tapahtuneiden järjestyshäiriöiden vuoksi. Tuolloin Kroatian kannattajat sytyttivät katsomossa ilotulitteita ja heittelivät esineitä kentälle. Lisäksi yksi henkilö ryntäsi kentälle.Raporttien mukaan Kroatian kannattajat käyttäytyivät rasistisesti ottelussa Italiaa vastaan. Mahdollisen rangaistuksen suuruus selviää tiistaina.Uefa syyttää Kroatian kannattajia rasismista
Lapin kansa,"Euroopan neuvoston parlamentaarinen yleiskokous pyytää jäsenmaitaan tehostamaan toimiaan viharikoksia ja -puheita vastaan. Strasbourgiin kokoontunut yleiskokous kehottaa muun muassa kriminalisoimaan vihapuheet, joissa ylistetään tai väheksytään holokaustia, muita kansanmurhia ja rikoksia ihmisyyttä vastaan. Yleiskokous kehottaa myös varmistamaan, että vihan lietsontaan syyllistyviä poliitikkoja vastaan voidaan nostaa syytteitä. Euroopan neuvoston Suomen valtuuskunnan varapuheenjohtaja, kansanedustaja Sirkka-Liisa Anttila (kesk.) sanoi keskiviikkona yleiskokouksen istunnossa pitämässään puheessa olevansa huolissaan juutalaisvastaisuuden, rasismin ja vihapuheiden yleistymisestä ja kehotti jatkamaan työtä niitä vastaan. Euroopan neuvosto on maanosan vanhin ja laajin poliittinen yhteistyö- ja ihmisoikeusjärjestö. Sen yleiskokous koostuu jäsenmaidensa kansanedustajista. LM Joka toinen on huolissaan ruokaostoksilla Suomalaisista 51 prosenttia on huolissaan joistakin elintarvikkeiden sisältämistä aineista, kertoo tutkimuslaitos YouGovin  kuluttajatutkimus. Eniten suomalaisia huolettavat lisäaineet, sen jälkeen sokeri, glutamaatti ja suola. Myös muissa Pohjoismaissa suurin piirtein joka toinen kuluttaja on huolissaan elintarvikkeiden sisältämistä aineista. Ruotsissa ja Tanskassa eniten huolta herättävät myrkylliset aineet, Norjassa palmuöljy. YouGov haastatteli 500 16-64-vuotiasta kaikista mainituista maista. LM *- Sulava napajää  lisää jääkarhujen pitkiä uimareissuja  -* Jääkarhujen pitkät uimataipaleet lisääntynevät, kun pohjoinen napajää vähenee ilmastonmuutoksen seurauksena, kertoo Ecography-tiedelehdessä julkaistu tutkimus. Tutkijat seurasivat 135 jääkarhua gps-pantojen avulla Kanadan pohjoisosissa. Karhut uivat jopa 400 kilometrin taipaleita lähes keskeytyksettä. Jääkarhut ovat erinomaisia uimareita, mutta pitkät uintimatkat rasittavat niitä. Napajään sulaessa jääkarhuja saattaakin hukkua tai nääntyä nykyistä enemmän. Ilmatieteen laitoksen asiantuntijat arvioivat Lännen Medialle toissa viikolla, että Pohjoisnavalle saattaa päästä purjehtimaan kesällä avovettä  pitkin jopa viiden vuoden kuluessa. LMEN kehottaa toimiin vihapuheita vastaan"
Iltalehti,"A Mighty Heart - Taipumaton Liv 21.00 Rankka mutta rehellinen dokudraama kertoo Pakistanissa tammikuussa 2002  kidnapatun jenkkitoimittajan, The Wall Street Journalille työskennelleen Daniel Pearlin, kohtalosta. Paikalliset militantit kaappasivat ja mestasivat Pearlin, tallensivat hirmuteon videolle ja lähettivät nauhan uhrin perheelle. Elokuva pohjaa   toimittajan lesken, Mariane Pearlin, tekemään samannimiseen kirjaan ja kertoo maailmaa järkyttäneen tarinan hänen näkökulmastaan. Angelina Jolien raastavan loistavalla pääosasuorituksella kruunattu teos on tunnistettavasti  brittiohjaaja Michael Winterbottomin (Tervetuloa Sarajevoon, Tie Guantanamoon) käsialaa, mikä näkyy autenttisten kuvauspaikkojen käytössä ja liki dokumentaarisen kerronnan suosimisessa. Syvältä kouraiseva elokuva näyttää poliittisen terrorismin   ja pahuuden kaikkein konkreettisimmalla yksilötasolla. Jolie sai suorituksestaan Kultainen maapallo -ehdokkuuden mutta jäi monien yllätykseksi ilman Oscar-ehdokkuutta. Syy saattaa löytyä näyttelijän ihonväristä, joka oli    monelle liian valkoinen. Pearl on puoliksi kuubalainen ja täysin valkoihoisen näyttelijän kiinnittämistä osaan pidettiin jälleen uutena osoituksena Hollywoodin syvään juurtuneesta rasismista. Suuttumusta lisäsi Jolien ja elokuvantekijöiden päätös  käyttää elokuvassa ihoa tummentavaa meikkivoidetta. Pearl itse kuitenkin sanoi olevansa ylpeä Jolien suorituksesta ja tuntevansa syvää yhteyttä näyttelijän kanssa. A Mighty Heart - Taipumaton oli myös Mr. & Mrs. Smithin    (2005) jälkeen toinen elokuva, jossa Jolie ja Brad Pitt työskentelivät pariskuntana yhdessä. Pitt ei tosin tällä kertaa itse esiintynyt kameran edessä, vaan tuotti elokuvan Plan B -yhtiönsä kautta. Nyt pariskunnan uusin   hengentuote, Jolien ohjaama, käsikirjoittama, tuottama ja tähdittämä sekä Pittin tuottama ja tähdittämä Meren äärellä, on parhaillaan esillä Suomenkin teattereissa. Surkeat arvostelut saanut elokuva teki vuoden rajuimman mahalaskun  jenkkiteattereissa ja kuittasi levitysyhtiölleen Universalille noin 40 miljoonan dollarin tappiot. ----- Kenelle: Rankkojen tositarinoiden ja Angelina Jolien faneille. Parasta:    Vaikuttava ohjaus ja pääosasuoritus.Angelina Jolien voimannäyttö"
Iltalehti,*- Samuel  Eto'o  -* Kamerunilainen valittiin jo toisen kerran Afrikan parhaaksi pelaajaksi. Se ei kuitenkaan yksin nosta miestä maanosansa kuuluisimman eläimen veroiseksi sankariksi. Palkintogaalan aattona Eto'o otti voimakkaasti kantaa Espanjassa rehottavaa rasismia vastaan. Siihen taisteluun hän kaipaa mukaan myös valkoisia miehiä. Toivotamme onnea ja menestystä.Päivän leijona
Aamulehti,"Kun hollantilainen äärioikeistoon lukeutuva poliitikko Geert Wilders näkee muslimien pyhän kirjan kaiken pahan alkuna ja juurena, avaa saksalaisen Münsterin yliopiston professori Lamya Kaddor Koraania uudella tavalla sekä lapsille että aikuisille. Wildersin neljännestunnin mittainen lyhytfilmi Fitna oli nähtävissä torstai-iltana internetissä. Hän haluaisi kieltää Koraanin, koska se yllyttää hänen  mielestään väkivaltaan. Sen sijaan 29-vuotiaan islamintutkijan Lamya Kaddorin mielestä on tärkeää, että muslimit ymmärtävät, mitä Koraanissa sanotaan. Sen vuoksi hän on kirjoittanut juuri ilmestyneen teoksen Der Koran für Kinder und Erwachsene (Koraani lapsille ja aikuisille). Protestanttisessa Hollannissa kasvanut Wilders hyökkää aggressiivisesti sekä islamia että muslimeja vastaan. Syyriasta Saksaan muuttaneiden vanhempien tytär sen sijaan tarkastelee maltillisesti uskontoa ja sen olemusta sisältä päin. Euroopan neuvoston tuore raportti kertoo, että Hollannissa etenkin turkkilaiset ja marokkolaiset ovat jatkuvasti kovenevan rasismin ja syrjinnän kohteita. Saksalaisen viikkosanomalehden Die Zeitin julkaisema Lamya Kaddorin haastattelu (13.3.2008) tuo kokonaan uuden näkökulman islamin opettamiseen. Kun Saksassa asuvien muslimilasten uskonnonopetukseen kuulu Koraanin opiskelu  arabiaksi, hän huomasi, että lapset eivät olleet ymmärtäneet paljoakaan pyhän kirjan sisällöstä. Eihän esimerkiksi Turkissa puhuta arabiaa. Hän pitää uskontotunnit saksaksi, koska sitä kieltä lapset puhuvat ja ymmärtävät. Glückaufin yläkoulussa opettaessaan hänelle valkeni, että lapset luulivat Muhammedin olevan turkkilainen eivätkä he tienneet, mitä almu tai pyhiinvaellus on saksaksi. Vaikka lapset olivat identifioituneet uskontoonsa, ei heillä ollut juurikaan käsitystä sen sisällöstä. Nämä havainnot toimivat sytykkeenä hänen kirjalleen, jolla mallina ovat olleet niin kristittyjen lasten Raamatut kuin juutalaisten lapsille kirjoitettu Pikku Tora. Suomessakin on julkaistu lukuisia lastenkirjoja, joissa Raamatun tarinat kerrotaan lastentajuisesti. Tähän mennessä Lamya Kaddorin kirja on herättänyt jonkin verran kritiikkiä. Siihen hän osasi varautua,  koska kirja on kuvitettu. Hän on valinnut kuvitukseksi vanhoja arabialaisia miniatyyrimaalauksia, joissa myös profeetta Muhammedin kasvot näkyvät. Taannoinen Muhammed-pilakuvakohu nosti yhdeksi keskustelun teemaksi islamin kuvakiellon. Kaddor haluaa ratkaisullaan osoittaa, ettei kiellolle löydy perustaa. Hän muistuttaa myös, että lapset ja nuoret oppivat asioita kuvien välityksellä, ja sitä mahdollisuutta pitäisi myös  uskonnonopetuksessa käyttää hyväksi. Hän ei hyökkää omaa uskontoaan vastaan, vaan haluaa sen sisällön avautuvan ymmärrettävästi lapsille. Lamya Kaddor pitää uskonto- tunnit saksaksi, koska sitä Saksassa asuvat muslimilapset ymmärtävät.Koraani lapsille ja aikuisille"
